STT,key,id,day,start,count,room,teacher,class,member,name,weight,week
4769,TC011,07,2,1,2,CLONG2,,TC011007,40,Cầu lông 1 (*),1,12**5678901234567***
4770,TC011,08,7,1,2,CLONG2,,TC011008,40,Cầu lông 1 (*),1,12**5678901234567***
4771,TC011,09,4,6,2,CLONG1,,TC011009,40,Cầu lông 1 (*),1,12**5678901234567***
4772,TC011,10,3,6,2,CLONG2,,TC011010,40,Cầu lông 1 (*),1,12**5678901234567***
4773,TC011,11,7,6,2,CLONG2,,TC011011,40,Cầu lông 1 (*),1,12**5678901234567***
4774,TC011,12,7,8,2,CLONG1,,TC011012,40,Cầu lông 1 (*),1,12**5678901234567***
4775,TC011,13,2,6,2,CLONG1,,TC011013,40,Cầu lông 1 (*),1,12**5678901234567***
4776,TC011,14,4,3,2,CLONG1,,TC011020,40,Cầu lông 1 (*),1,12**5678901234567***
4777,TC011,15,6,6,2,CLONG2,,TC011022,40,Cầu lông 1 (*),1,12**5678901234567***
4778,TC011,17,3,3,2,CLONG1,,TC011021,40,Cầu lông 1 (*),1,12**5678901234567***
4779,TC012,01,6,6,2,CLONG1,,TC012001,40,Cầu lông 2 (*),1,12**5678901234567***
4780,TC012,02,3,6,2,CLONG1,,TC012002,40,Cầu lông 2 (*),1,12**5678901234567***
4781,TC012,03,3,8,2,CLONG1,,TC012003,40,Cầu lông 2 (*),1,12**5678901234567***
4782,TC012,04,6,1,2,CLONG1,,TC012004,40,Cầu lông 2 (*),1,12**5678901234567***
4783,TC012,05,2,8,2,CLONG1,,TC012005,40,Cầu lông 2 (*),1,12**5678901234567***
4784,TC012,06,4,6,2,CLONG2,,TC012006,40,Cầu lông 2 (*),1,12**5678901234567***
4785,TC012,07,7,8,2,CLONG2,,TC012007,40,Cầu lông 2 (*),1,12**5678901234567***
4786,TC012,08,5,8,2,CLONG2,,TC012008,40,Cầu lông 2 (*),1,12**5678901234567***
4787,TC012,09,5,1,2,CLONG2,,TC012009,40,Cầu lông 2 (*),1,12**5678901234567***
4788,TC012,10,6,1,2,CLONG2,,TC012010,40,Cầu lông 2 (*),1,12**5678901234567***
4789,TC012,11,4,1,2,CLONG2,,TC012011,40,Cầu lông 2 (*),1,12**5678901234567***
4790,TC012,12,7,3,2,CLONG2,,TC012020,40,Cầu lông 2 (*),1,12**5678901234567***
4791,TC012,13,5,3,2,CLONG2,,TC012021,40,Cầu lông 2 (*),1,12**5678901234567***
4792,TC012,14,6,3,2,CLONG2,,TC012022,40,Cầu lông 2 (*),1,12**5678901234567***
4793,TC013,01,3,1,3,HB,,TC013001,30,Bơi lội (*),1,12**5678901234567***
4794,TC013,02,4,1,3,HB,,TC013002,30,Bơi lội (*),1,12**5678901234567***
4795,TC013,03,5,1,3,HB,,TC013003,30,Bơi lội (*),1,12**5678901234567***
4796,TC013,04,6,1,3,HB,,TC013004,30,Bơi lội (*),1,12**5678901234567***
4797,TC013,05,6,6,3,HB,,TC013005,30,Bơi lội (*),1,12**5678901234567***
4798,TC016,01,2,1,2,NTD3TT,,TC016001,40,Thể dục nhịp điệu 1 (*),1,12**5678901234567***
4799,TC016,02,3,8,2,NTD4TT,,TC016002,40,Thể dục nhịp điệu 1 (*),1,12**5678901234567***
4800,TC017,01,5,8,2,NTD4TT,,TC017001,40,Thể dục nhịp điệu 2 (*),1,12**5678901234567***
4801,TC017,02,5,1,2,NTD3TT,,TC017002,40,Thể dục nhịp điệu 2 (*),1,12**5678901234567***
4802,TC018,01,4,1,2,NTD3TT,,TC018001,40,Thể dục nhịp điệu 3 (*),1,12**5678901234567***
4803,TC018,02,6,1,2,NTD3TT,,TC018002,40,Thể dục nhịp điệu 3 (*),1,12**5678901234567***
4804,TC019,01,3,8,2,NTD5TT,,TC019001,40,Taekwondo 3 (*),1,12**5678901234567***
4805,TC019,02,4,1,2,NTD5TT,,TC019002,40,Taekwondo 3 (*),1,12**5678901234567***
4806,TC019,03,4,3,2,NTD6TT,,TC019003,40,Taekwondo 3 (*),1,12**5678901234567***
4807,TC019,04,6,1,2,NTD5TT,,TC019004,40,Taekwondo 3 (*),1,12**5678901234567***
4808,TC019,05,5,1,2,NTD6TT,,TC019005,40,Taekwondo 3 (*),1,12**5678901234567***
4809,TC019,06,2,1,2,NTD6TT,,TC019006,40,Taekwondo 3 (*),1,12**5678901234567***
4810,TC019,07,7,6,2,BOBAN1,,TC019007,40,Taekwondo 3 (*),1,12**5678901234567***
4811,TC019,08,5,1,2,NTD5TT,,TC019008,40,Taekwondo 3 (*),1,12**5678901234567***
4812,TC019,09,5,3,2,NTD5TT,,TC019009,40,Taekwondo 3 (*),1,12**5678901234567***
4813,TC019,10,7,1,2,NTD5TT,,TC019010,40,Taekwondo 3 (*),1,12**5678901234567***
4814,TC019,11,7,3,2,NTD5TT,,TC019011,40,Taekwondo 3 (*),1,12**5678901234567***
4815,TC019,12,7,3,2,DKINH2,,TC019012,40,Taekwondo 3 (*),1,12**5678901234567***
4816,TC019,13,4,6,2,NTD8TT,,TC019013,40,Taekwondo 3 (*),1,12**5678901234567***
4817,TC019,14,3,6,2,NTD9TT,,TC019014,40,Taekwondo 3 (*),1,12**5678901234567***
4818,TC019,15,3,8,2,NTD9TT,,TC019015,40,Taekwondo 3 (*),1,12**5678901234567***
4819,TC019,16,5,6,2,NTD9TT,,TC019016,40,Taekwondo 3 (*),1,12**5678901234567***
4820,TC019,17,5,8,2,NTD9TT,,TC019017,40,Taekwondo 3 (*),1,12**5678901234567***
4821,TC019,18,6,8,2,NTD6TT,,TC019018,40,Taekwondo 3 (*),1,12**5678901234567***
4822,TC019,19,4,1,2,NTD6TT,,TC019019,40,Taekwondo 3 (*),1,12**5678901234567***
4823,TC019,H01,6,2,4,SN1/HA,,TC019H01,45,Taekwondo 3 (*),1,**********1234567***
4824,TC019,H02,3,2,4,SN1/HA,,TC019H02,45,Taekwondo 3 (*),1,**********1234567***
4825,TC020,01,7,8,2,BONGCH,,TC020002,40,Bóng chuyền 3 (*),1,12**5678901234567***
4826,TC020,02,2,8,2,BCHUYE,,TC020003,40,Bóng chuyền 3 (*),1,12**5678901234567***
4827,TC020,03,5,1,2,BC,,TC020004,40,Bóng chuyền 3 (*),1,12**5678901234567***
4828,TC020,04,4,1,2,BONGCH,,TC020005,40,Bóng chuyền 3 (*),1,12**5678901234567***
4829,TC020,05,2,1,2,BONGCH,,TC020006,40,Bóng chuyền 3 (*),1,12**5678901234567***
4830,TC020,06,6,8,2,BCHUY3,,TC020007,40,Bóng chuyền 3 (*),1,12**5678901234567***
4831,TC020,07,3,1,2,BCHUY3,,TC020008,40,Bóng chuyền 3 (*),1,12**5678901234567***
4832,TC020,08,2,1,2,BCHUYE,,TC020009,40,Bóng chuyền 3 (*),1,12**5678901234567***
4833,TC020,09,3,8,2,BO.BAN,,TC020010,40,Bóng chuyền 3 (*),1,12**5678901234567***
4834,TC020,10,6,8,2,BOBAN1,,TC020013,40,Bóng chuyền 3 (*),1,12**5678901234567***
4835,TC020,11,4,1,2,BO.BAN,,TC020011,40,Bóng chuyền 3 (*),1,12**5678901234567***
4836,TC020,12,2,1,2,BOBAN1,,TC020012,40,Bóng chuyền 3 (*),1,12**5678901234567***
4837,TC020,13,6,1,2,BO.BAN,,TC020014,40,Bóng chuyền 3 (*),1,12**5678901234567***
4838,TC020,14,7,1,2,BO.BAN,,TC020015,40,Bóng chuyền 3 (*),1,12**5678901234567***
4839,TC020,15,5,1,2,BONDA1,,TC020016,40,Bóng chuyền 3 (*),1,12**5678901234567***
4840,TC020,H01,7,2,4,SN3/HA,,TC020H01,35,Bóng chuyền 3 (*),1,12**567890**********
4841,TC020,H02,7,2,4,SN3/HA,,TC020H02,35,Bóng chuyền 3 (*),1,**********1234567***
4842,TC021,01,2,1,2,BONDA2,,TC021001,40,Bóng đá 3 (*),1,12**5678901234567***
4843,TC021,02,3,8,2,BONDA2,,TC021002,40,Bóng đá 3 (*),1,12**5678901234567***
4844,TC021,03,3,1,2,BONDA1,,TC021003,40,Bóng đá 3 (*),1,12**5678901234567***
4845,TC021,04,6,8,2,BONDA1,,TC021004,40,Bóng đá 3 (*),1,12**5678901234567***
4846,TC021,05,6,6,2,BO.BAN,,TC021005,40,Bóng đá 3 (*),1,12**5678901234567***
4847,TC022,01,3,3,2,BO.BAN,,TC022001,40,Bóng bàn 3 (*),1,12**5678901234567***
4848,TC023,01,6,3,2,CLONG1,,TC023001,40,Cầu lông 3 (*),1,12**5678901234567***
4849,TC023,02,5,1,2,CLONG1,,TC023002,40,Cầu lông 3 (*),1,12**5678901234567***
4850,TC023,03,5,3,2,CLONG1,,TC023003,40,Cầu lông 3 (*),1,12**5678901234567***
4851,TC023,04,7,1,2,CLONG1,,TC023004,40,Cầu lông 3 (*),1,12**5678901234567***
4852,TC023,05,7,3,2,CLONG1,,TC023005,40,Cầu lông 3 (*),1,12**5678901234567***
4853,TC023,06,2,6,2,CLONG2,,TC023006,40,Cầu lông 3 (*),1,12**5678901234567***
4854,TC023,07,2,8,2,CLONG2,,TC023007,40,Cầu lông 3 (*),1,12**5678901234567***
4855,TC023,08,3,1,2,CLONG2,,TC023008,40,Cầu lông 3 (*),1,12**5678901234567***
4856,TC023,09,3,8,2,CLONG2,,TC023009,40,Cầu lông 3 (*),1,12**5678901234567***
4857,TC024,01,4,6,2,DKINH2,,TC024001,40,Điền kinh 3 (*),1,12**5678901234567***
4858,TC024,02,4,3,2,DKINH1,,TC024002,40,Điền kinh 3 (*),1,12**5678901234567***
4859,TC024,03,5,3,2,DKINH1,,TC024003,40,Điền kinh 3 (*),1,12**5678901234567***
4860,TC024,04,6,3,2,DKINH2,,TC024004,40,Điền kinh 3 (*),1,12**5678901234567***
4861,TC025,01,5,3,2,113/B1,,TC025001,40,Cờ vua 1 (*),1,12**5678901234567***
4862,TC025,02,5,6,2,113/B1,,TC025002,40,Cờ vua 1 (*),1,12**5678901234567***
4863,TC025,03,6,6,2,113/B1,,TC025003,40,Cờ vua 1 (*),1,12**5678901234567***
4864,TC025,04,4,3,2,113/B1,,TC025004,40,Cờ vua 1 (*),1,12**5678901234567***
4865,TC025,05,6,1,2,113/B1,,TC025005,40,Cờ vua 1 (*),1,12**5678901234567***
4866,TC025,06,3,6,2,113/B1,,TC025006,40,Cờ vua 1 (*),1,12**5678901234567***
4867,TC025,08,5,1,2,113/B1,,TC025008,40,Cờ vua 1 (*),1,12**5678901234567***
4868,TC025,09,4,3,2,112/B1,,TC025009,40,Cờ vua 1 (*),1,12**5678901234567***
4869,TC025,10,5,3,2,112/B1,,TC025010,40,Cờ vua 1 (*),1,12**5678901234567***
4870,TC025,11,6,3,2,112/B1,,TC025011,40,Cờ vua 1 (*),1,12**5678901234567***
4871,TC025,12,3,3,2,112/B1,,TC025012,40,Cờ vua 1 (*),1,12**5678901234567***
4872,TC025,13,2,1,2,113/B1,,TC025013,40,Cờ vua 1 (*),1,12**5678901234567***
4873,TC025,14,6,1,2,112/B1,,TC025014,40,Cờ vua 1 (*),1,12**5678901234567***
4874,TC025,15,3,1,2,113/B1,,TC025015,40,Cờ vua 1 (*),1,12**5678901234567***
4875,TC025,16,7,1,2,NTD4TT,,TC025016,40,Cờ vua 1 (*),1,12**5678901234567***
4876,TC025,17,4,1,2,113/B1,,TC025017,40,Cờ vua 1 (*),1,12**5678901234567***
4877,TC025,18,7,8,2,NTD4TT,,TC025018,40,Cờ vua 1 (*),1,12**5678901234567***
4878,TC026,01,5,1,2,112/B1,,TC026001,40,Cờ vua 2 (*),1,12**5678901234567***
4879,TC026,02,5,8,2,112/B1,,TC026002,40,Cờ vua 2 (*),1,12**5678901234567***
4880,TC026,04,5,6,2,112/B1,,TC026004,40,Cờ vua 2 (*),1,12**5678901234567***
4881,TC026,05,3,6,2,112/B1,,TC026005,40,Cờ vua 2 (*),1,12**5678901234567***
4882,TC026,06,3,8,2,112/B1,,TC026006,40,Cờ vua 2 (*),1,12**5678901234567***
4883,TC026,08,6,8,2,113/B1,,TC026008,40,Cờ vua 2 (*),1,12**5678901234567***
4884,TC026,09,2,6,2,113/B1,,TC026009,40,Cờ vua 2 (*),1,12**5678901234567***
4885,TC026,10,2,8,2,113/B1,,TC026010,40,Cờ vua 2 (*),1,12**5678901234567***
4886,TC026,11,4,6,2,113/B1,,TC026011,40,Cờ vua 2 (*),1,12**5678901234567***
4887,TC026,12,4,1,2,112/B1,,TC026012,40,Cờ vua 2 (*),1,12**5678901234567***
4888,TC027,01,3,1,2,112/B1,,TC027001,40,Cờ vua 3 (*),1,12**5678901234567***
4889,TC027,03,2,6,2,112/B1,,TC027003,40,Cờ vua 3 (*),1,12**5678901234567***
4890,TC027,04,2,8,2,112/B1,,TC027004,40,Cờ vua 3 (*),1,12**5678901234567***
4891,TC027,05,2,1,2,112/B1,,TC027005,40,Cờ vua 3 (*),1,12**5678901234567***
4892,TC027,06,3,8,2,113/B1,,TC027006,40,Cờ vua 3 (*),1,12**5678901234567***
4893,TC027,07,5,8,2,113/B1,,TC027007,40,Cờ vua 3 (*),1,12**5678901234567***
4894,TC027,08,6,3,2,113/B1,,TC027008,40,Cờ vua 3 (*),1,12**5678901234567***
4895,TC028,01,5,8,2,BO.BAN,,TC027001,40,Bóng rổ 1 (*),1,12**5678901234567***
4896,TC028,02,7,6,2,BO.BAN,,TC028002,40,Bóng rổ 1 (*),1,12**5678901234567***
4897,TC028,03,2,6,2,BO.BAN,,TC028003,40,Bóng rổ 1 (*),1,12**5678901234567***
4898,TC029,01,6,8,2,BO.BAN,,TC029001,40,Bóng rổ 2 (*),1,12**5678901234567***
4899,TC029,02,4,6,2,BOBAN1,,TC029002,40,Bóng rổ 2 (*),1,12**5678901234567***
4900,TC030,01,7,3,2,BO.BAN,,TC030001,40,Bóng rổ 3 (*),1,12**5678901234567***
4901,TC030,02,7,8,2,BOBAN1,,TC030002,40,Bóng rổ 3 (*),1,12**5678901234567***
4902,TC104,01,5,7,3,NTD3TT,,TC104001,40,Sinh hóa - TDTT,3,12**5678901234567***
4903,TC110,01,3,3,2,203/B1,,TC110001,40,Toán thống kê - TDTT,2,12**5678901234567***
4904,TC111,01,3,1,2,203/B1,,TC111001,40,Đo lường - TDTT,2,12**5678901234567***
4905,TC114,01,5,4,2,205/C1,,TC114001,40,Anh văn chuyên môn TDTT,2,12**5678901234567***
4906,TC116,01,7,6,2,102/C1,,TC116001,40,Vệ sinh học đường,2,12**5678901234567***
4907,TC122,01,6,6,2,203/B1,,TC122001,40,Phương pháp nghiên cứu khoa học - TDTT,2,12**5678901234567***
4908,TC124,01,5,6,2,203/B1,,TC124001,40,Y học - TDTT,2,12**5678901234567***
4909,TC131,F01,2,6,4,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4910,TC131,F01,6,6,4,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4911,TC131,F01,5,6,4,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4912,TC131,F01,7,6,4,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4913,TC131,F01,4,1,4,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4914,TC131,F01,2,1,4,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4915,TC131,F01,5,1,4,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4916,TC131,F01,7,1,4,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4917,TC131,F01,3,6,4,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4918,TC131,F01,6,1,4,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4919,TC131,F01,4,6,3,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4920,TC131,F01,3,1,3,TTSP13,,17X6A1,44,Thực tập sư phạm - TDTT,3,*****67890123*******
4921,TC201,01,7,6,2,NTD4TT,,TC201001,40,Phổ tu điền kinh,3,12**5678901234567***
4922,TC201,01,5,3,3,NTD3TT,,TC201001,40,Phổ tu điền kinh,3,12**5678901234567***
4923,TC202,01,2,7,3,BCHUY3,,TC202001,40,Phổ tu Bóng chuyền,3,12**5678901234567***
4924,TC202,01,4,1,2,BC,,TC202001,40,Phổ tu Bóng chuyền,3,12**5678901234567***
4925,TC209,01,6,1,3,BC,,TC209001,40,Bóng chuyền nâng cao 4,3,12**5678901234567***
4926,TC209,01,2,6,2,BC,,TC209001,40,Bóng chuyền nâng cao 4,3,12**5678901234567***
4927,TC217,01,4,6,3,HB,,TC217001,40,Bơi lội,3,12**5678901234567***
4928,TC223,01,7,1,2,205/C1,,TC223001,40,Văn hóa học TDTT,2,12**5678901234567***
4929,TC316,F01,3,7,3,NTD3TT,,17X6A1,40,Bóng rổ,3,12**5********4567***
4930,TC316,F01,7,1,2,NTD3TT,,17X6A1,40,Bóng rổ,3,12**5********4567***
4931,TC316,F01,5,3,3,NTD4TT,,17X6A1,40,Bóng rổ,3,12**5********4567***
4932,TC317,F01,6,6,3,NTD3TT,,17X6A1,40,Quần vợt,3,12**5********4567***
4933,TC317,F01,4,3,3,NTD4TT,,17X6A1,40,Quần vợt,3,12**5********4567***
4934,TC317,F01,7,6,2,NTD3TT,,17X6A1,40,Quần vợt,3,12**5********4567***
4935,TC368,01,4,6,3,BO.BAN,,TC368001,40,Phổ tu bóng bàn,3,12**5678901234567***
4936,TC368,01,7,8,2,BO.BAN,,TC368001,40,Phổ tu bóng bàn,3,12**5678901234567***
4937,TC381,01,4,3,3,NTD3TT,,TC381001,40,Công tác Đoàn - Đội và Trò chơi vận động,2,12**5678901234567***
4938,TC388,01,7,3,3,BONDA1,,TC388001,40,Bóng đá nâng cao 2,3,12**5678901234567***
4939,TC388,01,4,3,2,BONDA1,,TC388001,40,Bóng đá nâng cao 2,3,12**5678901234567***
4940,TC396,F01,3,3,2,DKINH1,,17X6A1,40,Bóng ném,2,12**5********4567***
4941,TC396,F01,7,3,3,DKINH1,,17X6A1,40,Bóng ném,2,12**5********4567***
4942,TC400,F01,0,0,0,,,17X6A1,40,Luận văn tốt nghiệp - TDTT,10,12**5********4567***
4943,TN001,01,5,1,3,202/KH,,TN001001,80,Vi - Tích phân A1,3,12**5678901234567***
4944,TN001,02,3,1,3,201/KH,,TN001002,80,Vi - Tích phân A1,3,12**5678901234567***
4945,TN001,03,4,6,3,207/C1,,TN001003,80,Vi - Tích phân A1,3,12**5678901234567***
4946,TN001,04,2,1,3,102/KL,,TN001004,80,Vi - Tích phân A1,3,12**5678901234567***
4947,TN001,05,4,6,3,105/B1,,TN001005,80,Vi - Tích phân A1,3,12**5678901234567***
4948,TN001,06,4,3,3,206/B1,,TN001006,80,Vi - Tích phân A1,3,12**5678901234567***
4949,TN001,07,6,1,3,109/B1,,TN001007,80,Vi - Tích phân A1,3,12**5678901234567***
4950,TN001,08,2,1,3,208/B1,,TN001008,80,Vi - Tích phân A1,3,12**5678901234567***
4951,TN001,M01,4,1,3,CLC1CN,,TN20T5F1,22,Vi - Tích phân A1,3,12**5678901234567***
4952,TN002,01,3,8,2,106/B1,,TN002001,80,Vi - Tích phân A2,4,12**5678901234567***
4953,TN002,01,6,3,2,202/KH,,TN002001,80,Vi - Tích phân A2,4,12**5678901234567***
4954,TN002,02,5,6,2,111/B1,,TN002002,80,Vi - Tích phân A2,4,12**5678901234567***
4955,TN002,02,4,4,2,111/A3,,TN002002,80,Vi - Tích phân A2,4,12**5678901234567***
4956,TN002,03,2,4,2,201/KH,,TN002003,80,Vi - Tích phân A2,4,12**5678901234567***
4957,TN002,03,5,8,2,111/B1,,TN002003,80,Vi - Tích phân A2,4,12**5678901234567***
4958,TN002,04,6,1,2,202/KH,,TN002004,80,Vi - Tích phân A2,4,12**5678901234567***
4959,TN002,04,3,6,2,106/B1,,TN002004,80,Vi - Tích phân A2,4,12**5678901234567***
4960,TN002,05,4,1,2,105/B1,,TN002005,80,Vi - Tích phân A2,4,12**5678901234567***
4961,TN002,05,3,1,2,108/C1,,TN002005,80,Vi - Tích phân A2,4,12**5678901234567***
4962,TN006,01,6,8,2,306/C1,,TN006001,80,Toán cao cấp A,4,12**5678901234567***
4963,TN006,01,3,6,2,301/XH,,TN006001,80,Toán cao cấp A,4,12**5678901234567***
4964,TN006,02,3,8,2,105/C2,,TN006002,80,Toán cao cấp A,4,12**5678901234567***
4965,TN006,02,5,8,2,115/B1,,TN006002,80,Toán cao cấp A,4,12**5678901234567***
4966,TN006,03,5,6,2,102/MT,,TN006003,80,Toán cao cấp A,4,12**5678901234567***
4967,TN006,03,4,4,2,110/B1,,TN006003,80,Toán cao cấp A,4,12**5678901234567***
4968,TN006,04,6,8,2,102/MT,,TN006004,80,Toán cao cấp A,4,12**5678901234567***
4969,TN006,04,3,4,2,101/KH,,TN006004,80,Toán cao cấp A,4,12**5678901234567***
4970,TN006,05,6,6,2,202/MT,,TN006005,80,Toán cao cấp A,4,12**5678901234567***
4971,TN006,05,5,4,2,202/KH,,TN006005,80,Toán cao cấp A,4,12**5678901234567***
4972,TN006,E01,3,6,2,210/KH,,2057A1,40,Toán cao cấp A,4,12**567890123***7***
4973,TN006,E01,6,3,3,210/KH,,2057A1,40,Toán cao cấp A,4,12**567890123***7***
4974,TN006,M01,5,1,2,403/D2,,NN2008F1,30,Toán cao cấp A,4,12**5678901234567***
4975,TN006,M01,6,1,2,403/D2,,NN2008F1,30,Toán cao cấp A,4,12**5678901234567***
4976,TN006,M02,5,8,2,406/D2,,TN20T7F1,49,Toán cao cấp A,4,12**5678901234567***
4977,TN006,M02,3,8,2,406/D2,,TN20T7F1,49,Toán cao cấp A,4,12**5678901234567***
4978,TN009,01,6,1,2,212/B1,,TN009001,80,Toán cao cấp C,2,12**5678901234567***
4979,TN010,01,3,1,3,102/KH,,TN010001,80,Xác suất thống kê,3,12**5678901234567***
4980,TN010,02,2,1,3,114/B1,,TN010002,80,Xác suất thống kê,3,12**5678901234567***
4981,TN010,03,3,1,3,101/KH,,TN010003,80,Xác suất thống kê,3,12**5678901234567***
4982,TN010,04,4,6,3,206/C1,,TN010004,80,Xác suất thống kê,3,12**5678901234567***
4983,TN010,05,6,1,3,HTKHTN,,TN010005,80,Xác suất thống kê,3,12**5678901234567***
4984,TN010,06,7,1,3,103/KH,,TN010006,80,Xác suất thống kê,3,12**5678901234567***
4985,TN010,07,6,1,3,103/MT,,TN010007,80,Xác suất thống kê,3,12**5678901234567***
4986,TN010,08,4,6,3,202/KH,,TN010008,80,Xác suất thống kê,3,12**5678901234567***
4987,TN010,09,3,1,3,109/B1,,TN010009,80,Xác suất thống kê,3,12**5678901234567***
4988,TN010,H01,2,6,3,204HA5,,19V7A5,40,Xác suất thống kê,3,12**5678901234567***
4989,TN010,M01,4,6,3,CLC2CN,,TN20T5F1,22,Xác suất thống kê,3,12**5678901234567***
4990,TN011,01,4,4,2,109/C1,,TN011001,60,Thống kê xã hội học,2,12**5678901234567***
4991,TN011,02,4,1,2,115/B1,,TN011002,60,Thống kê xã hội học,2,12**5678901234567***
4992,TN011,C01,5,6,3,110/B1,,20W8A1,65,Thống kê xã hội học,2,12**567***1234567***
4993,TN011,C02,6,1,3,108/B1,,20W8A2,65,Thống kê xã hội học,2,12**567***1234567***
4994,TN011,C03,4,1,3,109/B1,,20W8A3,65,Thống kê xã hội học,2,12**567***1234567***
4995,TN012,01,6,4,2,302/XH,,TN012001,80,Đại số tuyến tính và hình học,4,12**5678901234567***
4996,TN012,01,4,1,2,201/XH,,TN012001,80,Đại số tuyến tính và hình học,4,12**5678901234567***
4997,TN012,02,7,1,2,102/KH,,TN012002,80,Đại số tuyến tính và hình học,4,12**5678901234567***
4998,TN012,02,3,8,2,HTKHTN,,TN012002,80,Đại số tuyến tính và hình học,4,12**5678901234567***
4999,TN012,03,7,3,2,102/KH,,TN012003,80,Đại số tuyến tính và hình học,4,12**5678901234567***
5000,TN012,03,4,1,2,103/KH,,TN012003,80,Đại số tuyến tính và hình học,4,12**5678901234567***
5001,TN012,04,7,6,2,102/KH,,TN012004,80,Đại số tuyến tính và hình học,4,12**5678901234567***
5002,TN012,04,4,3,2,103/KH,,TN012004,80,Đại số tuyến tính và hình học,4,12**5678901234567***
5003,TN012,05,3,6,2,101/KH,,TN012005,80,Đại số tuyến tính và hình học,4,12**5678901234567***
5004,TN012,05,2,6,2,208/KH,,TN012005,80,Đại số tuyến tính và hình học,4,12**5678901234567***
5005,TN012,06,7,8,2,102/KH,,TN012006,80,Đại số tuyến tính và hình học,4,12**5678901234567***
5006,TN012,06,2,8,2,208/KH,,TN012006,80,Đại số tuyến tính và hình học,4,12**5678901234567***
5007,TN013,01,3,6,2,102/KH,,TN013001,80,Đại số tuyến tính,2,12**5678901234567***
5008,TN013,02,3,8,2,102/KH,,TN013002,80,Đại số tuyến tính,2,12**5678901234567***
5009,TN013,03,2,4,2,109/B1,,TN013003,80,Đại số tuyến tính,2,12**5678901234567***
5010,TN014,01,4,4,2,208/KH,,TN014001,50,Cơ và nhiệt đại cương,2,12**5678901234567***
5011,TN014,D01,4,6,3,209/KH,,20S4A1,30,Cơ và nhiệt đại cương,2,12**567890***4567***
5012,TN014,M01,3,6,2,403/D2,,NN2008F1,30,Cơ và nhiệt đại cương,2,12**5678901234567***
5013,TN015,D01,5,6,4,L1-KH2,,20S4A1,40,TT. Cơ nhiệt đại cương,1,12**567890***4567***
5014,TN015,M01,6,6,4,L1-KH2,,NN2008F1,40,TT. Cơ nhiệt đại cương,1,12**5678901234567***
5015,TN016,B01,5,1,3,109/B1,,2066A1,70,Điện và quang đại cương,2,12*****8901234567***
5016,TN016,B02,3,1,3,110/B1,,2066A2,65,Điện và quang đại cương,2,12*****8901234567***
5017,TN016,B03,2,1,3,110/B1,,2066A3,65,Điện và quang đại cương,2,12*****8901234567***
5018,TN016,B04,4,1,3,110/B1,,2066A4,65,Điện và quang đại cương,2,12*****8901234567***
5019,TN016,B05,5,1,3,111/B1,,2066A5,70,Điện và quang đại cương,2,12*****8901234567***
5020,TN017,01,5,1,4,L2-KH2,,TN017001,50,TT. Điện và quang đại cương,1,12**5678901234567***
5021,TN017,B01,6,6,4,L2-KH2,,2066A1,70,TT. Điện và quang đại cương,1,12*****8901234567***
5022,TN017,B02,5,1,4,L1-KH2,,2066A2,65,TT. Điện và quang đại cương,1,12*****8901234567***
5023,TN017,B03,2,6,4,L2-KH2,,2066A3,65,TT. Điện và quang đại cương,1,12*****8901234567***
5024,TN017,B04,3,6,4,L1-KH2,,2066A4,65,TT. Điện và quang đại cương,1,12*****8901234567***
5025,TN017,B05,3,1,4,L1-KH2,,2066A5,70,TT. Điện và quang đại cương,1,12*****8901234567***
5026,TN019,01,4,1,3,106/B1,,TN019001,70,Hóa học đại cương,3,12**5678901234567***
5027,TN019,02,6,1,3,208/KH,,TN019002,70,Hóa học đại cương,3,12**5678901234567***
5028,TN019,03,2,3,3,105/C2,,TN019003,70,Hóa học đại cương,3,12**5678901234567***
5029,TN020,01,2,1,4,H2-KH1,,TN020001,48,TT. Hóa học đại cương,1,12**5678901234567***
5030,TN020,03,2,6,4,H2-KH2,,TN020003,48,TT. Hóa học đại cương,1,12**5678901234567***
5031,TN020,05,3,1,4,H2-KH1,,TN020005,48,TT. Hóa học đại cương,1,12**5678901234567***
5032,TN020,07,3,6,4,H2-KH1,,TN020007,48,TT. Hóa học đại cương,1,12**5678901234567***
5033,TN020,09,4,1,4,H2-KH1,,TN020009,48,TT. Hóa học đại cương,1,12**5678901234567***
5034,TN020,11,4,6,3,H2-KH1,,TN020011,48,TT. Hóa học đại cương,1,12**5678901234567***
